DisclosedDate,DisclosedTime,LocalCode,DisclosureNumber,TypeOfDocument,TypeOfCurrentPeriod,CurrentPeriodStartDate,CurrentPeriodEndDate,CurrentFiscalYearStartDate,CurrentFiscalYearEndDate,NextFiscalYearStartDate,NextFiscalYearEndDate,NetSales,OperatingProfit,OrdinaryProfit,Profit,EarningsPerShare,DilutedEarningsPerShare,TotalAssets,Equity,EquityToAssetRatio,BookValuePerShare,CashFlowsFromOperatingActivities,CashFlowsFromInvestingActivities,CashFlowsFromFinancingActivities,CashAndEquivalents,ResultDividendPerShare1stQuarter,ResultDividendPerShare2ndQuarter,ResultDividendPerShare3rdQuarter,ResultDividendPerShareFiscalYearEnd,ResultDividendPerShareAnnual,DistributionsPerUnit(REIT),ResultTotalDividendPaidAnnual,ResultPayoutRatioAnnual,ForecastDividendPerShare1stQuarter,ForecastDividendPerShare2ndQuarter,ForecastDividendPerShare3rdQuarter,ForecastDividendPerShareFiscalYearEnd,ForecastDividendPerShareAnnual,ForecastDistributionsPerUnit(REIT),ForecastTotalDividendPaidAnnual,ForecastPayoutRatioAnnual,NextYearForecastDividendPerShare1stQuarter,NextYearForecastDividendPerShare2ndQuarter,NextYearForecastDividendPerShare3rdQuarter,NextYearForecastDividendPerShareFiscalYearEnd,NextYearForecastDividendPerShareAnnual,NextYearForecastDistributionsPerUnit(REIT),NextYearForecastPayoutRatioAnnual,ForecastNetSales2ndQuarter,ForecastOperatingProfit2ndQuarter,ForecastOrdinaryProfit2ndQuarter,ForecastProfit2ndQuarter,ForecastEarningsPerShare2ndQuarter,NextYearForecastNetSales2ndQuarter,NextYearForecastOperatingProfit2ndQuarter,NextYearForecastOrdinaryProfit2ndQuarter,NextYearForecastProfit2ndQuarter,NextYearForecastEarningsPerShare2ndQuarter,ForecastNetSales,ForecastOperatingProfit,ForecastOrdinaryProfit,ForecastProfit,ForecastEarningsPerShare,NextYearForecastNetSales,NextYearForecastOperatingProfit,NextYearForecastOrdinaryProfit,NextYearForecastProfit,NextYearForecastEarningsPerShare,MaterialChangesInSubsidiaries,ChangesBasedOnRevisionsOfAccountingStandard,ChangesOtherThanOnesBasedOnRevisionsOfAccountingStandard,ChangesInAccountingEstimates,RetrospectiveRestatement,NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock,NumberOfTreasuryStockAtTheEndOfFiscalYear,AverageNumberOfShares,NonConsolidatedNetSales,NonConsolidatedOperatingProfit,NonConsolidatedOrdinaryProfit,NonConsolidatedProfit,NonConsolidatedEarningsPerShare,NonConsolidatedTotalAssets,NonConsolidatedEquity,NonConsolidatedEquityToAssetRatio,NonConsolidatedBookValuePerShare,ForecastNonConsolidatedNetSales2ndQuarter,ForecastNonConsolidatedOperatingProfit2ndQuarter,ForecastNonConsolidatedOrdinaryProfit2ndQuarter,ForecastNonConsolidatedProfit2ndQuarter,ForecastNonConsolidatedEarningsPerShare2ndQuarter,NextYearForecastNonConsolidatedNetSales2ndQuarter,NextYearForecastNonConsolidatedOperatingProfit2ndQuarter,NextYearForecastNonConsolidatedOrdinaryProfit2ndQuarter,NextYearForecastNonConsolidatedProfit2ndQuarter,NextYearForecastNonConsolidatedEarningsPerShare2ndQuarter,ForecastNonConsolidatedNetSales,ForecastNonConsolidatedOperatingProfit,ForecastNonConsolidatedOrdinaryProfit,ForecastNonConsolidatedProfit,ForecastNonConsolidatedEarningsPerShare,NextYearForecastNonConsolidatedNetSales,NextYearForecastNonConsolidatedOperatingProfit,NextYearForecastNonConsolidatedOrdinaryProfit,NextYearForecastNonConsolidatedProfit,NextYearForecastNonConsolidatedEarningsPerShare,Code
2023-11-30 00:00:00+09:00,15:00:00,43690,20231120592604,3QFinancialStatements_Consolidated_JP,3Q,2023-02-01,2023-10-31 00:00:00+09:00,2023-02-01 00:00:00+09:00,2024-01-31 00:00:00+09:00,,,8215000000,1366000000,2439000000,1848000000,56.88,,31603000000,26936000000,0.852,,3303951000,-1421566000,-1646883000,11387576000,,0.0,,,,,,,,,,30.0,30.0,,,,,,,,,,,,,,,,,,,,,11300000000,1700000000,3370000000,2680000000,82.47,,,,,,false,false,false,false,false,32498640,1702,32496938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4369
2024-01-11 00:00:00+09:00,15:00:00,63230,20240110512530,3QFinancialStatements_Consolidated_JP,3Q,2023-03-01,2023-11-30 00:00:00+09:00,2023-03-01 00:00:00+09:00,2024-02-29 00:00:00+09:00,,,65162000000,15763000000,21326000000,15487000000,879.05,877.43,153595000000,96955000000,0.583,,,,,,,0.0,,,,,,,,,,135.0,135.0,,,,,,,,,,,,,,,,,,,,,88026000000,21619000000,21553000000,15718000000,892.13,,,,,,false,false,false,false,false,17640000,19791,17618981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6323
2024-01-24 00:00:00+09:00,16:00:00,61460,20240119517003,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,203255000000,75363000000,75727000000,48780000000,450.3,448.65,496088000000,369655000000,0.743,,,,,,,76.0,,,,,,,,,,179.0,255.0,,,,,,,,,,,,,,,,,,,,,287800000000,108600000000,109100000000,74300000000,685.79,,,,,,false,false,false,false,false,108357483,15836,108327429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6146
2024-01-24 00:00:00+09:00,16:00:00,61460,20240119517042,EarnForecastRevision,FY,2023-04-01,2024-03-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240500000000,92100000000,109200000000,77700000000,717.18,,,,,,6146
2024-01-26 00:00:00+09:00,15:00:00,40630,20240125519556,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,1823403000000,559528000000,615732000000,406529000000,202.44,202.23,5123785000000,4426643000000,0.831,2133.98,,,,,,50.0,,,,,,,,,,50.0,100.0,,,,,,,,,,,,,,,,,,,,,2300000000000,700000000000,760000000000,520000000000,257.6,,,,,,false,false,false,false,false,2024122965,28786720,2008186282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4063
2024-01-29 00:00:00+09:00,15:00:00,31320,20240129520822,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,800303000000,51310000000,48793000000,35158000000,580.33,,516847000000,239611000000,0.447,,37007000000,-3378000000,-43943000000,28785000000,,80.0,,,,,,,,,,110.0,190.0,,,,,,,,,,,,,,,,,,,,,1100000000000,66000000000,62800000000,42200000000,696.87,,,,,,false,false,false,false,false,60857382,258481,60583505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132
2024-01-30 00:00:00+09:00,15:00:00,65260,20240130521315,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,169638000000,27944000000,29302000000,20300000000,115.76,112.57,177658000000,124329000000,0.7,,35510000000,-18634000000,-6749000000,55928000000,,115.0,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,217000000000,31500000000,31500000000,22500000000,127.79,,,,,,false,false,false,false,false,178238280,615,175360445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6526
2024-01-31 00:00:00+09:00,09:00:00,40430,20231221506877,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,250255000000,16937000000,16980000000,11907000000,165.49,,457603000000,250998000000,0.525,3338.84,,,,,,35.0,,,,,,,,,,35.0,70.0,,,,,,,,,,,,,,,,,,,,,345000000000,26000000000,26000000000,18000000000,250.17,,,,,,false,false,true,true,false,72088327,138192,71951137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043
2024-01-31 00:00:00+09:00,15:00:00,68570,20240129521020,3QFinancialStatements_Consolidated_IFRS,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,350744000000,62099000000,,47143000000,63.93,63.71,635025000000,402181000000,0.633,,-2792000000,-21937000000,12382000000,75717000000,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480000000000,85000000000,,64500000000,,,,,,,false,false,false,false,,766141256,27965584,737459866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6857
2024-01-31 00:00:00+09:00,15:30:00,77350,20240130522526,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,347831000000,63691000000,64690000000,44597000000,470.26,458.06,691440000000,325755000000,0.471,,127328000000,-23257000000,-26416000000,254084000000,,167.0,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,,,,,,500000000000,88500000000,88500000000,64000000000,674.83,,,,,,false,false,false,false,false,101589732,6743265,94836062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7735
2024-01-31 00:00:00+09:00,16:00:00,42720,20240131522657,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,149753000000,4111000000,7473000000,2829000000,17.06,17.04,351294000000,259911000000,0.737,,,,,,,22.5,,,,,,,,,,22.5,45.0,,,,,,,,,,,,,,,,,,,,,202300000000,6000000000,9700000000,5800000000,34.98,,,,,,false,false,false,false,false,170503570,4637972,165828613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4272
2024-01-31 00:00:00+09:00,16:00:00,69200,20240131522587,2QFinancialStatements_Consolidated_JP,2Q,2023-07-01,2023-12-31 00:00:00+09:00,2023-07-01 00:00:00+09:00,2024-06-30 00:00:00+09:00,,,94989000000,31752000000,31302000000,22198000000,246.15,245.94,252341000000,119695000000,0.474,1326.95,18952000000,-1916000000,-16551000000,30638000000,,73.0,,,,,,,,,,118.0,191.0,,,,,,,,,,,,,,,,,,,,,195000000000,67000000000,67000000000,49000000000,543.32,,,,,,false,false,false,false,false,94286400,4098909,90185165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6920
2024-02-01 00:00:00+09:00,13:30:00,77410,20240131523675,3QFinancialStatements_Consolidated_IFRS,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,565787000000,,,124286000000,352.79,352.63,1101049000000,874360000000,0.8,,,,,450548000000,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756000000000,,,166000000000,471.78,,,,,,true,false,false,false,,350958720,442371,352299774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7741
2024-02-01 00:00:00+09:00,15:00:00,69630,20240130522380,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,355126000000,40649000000,60118000000,45102000000,115.77,112.08,1423004000000,939743000000,0.66,,,,,,,100.0,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,470000000000,44000000000,64000000000,48000000000,123.47,,,,,,false,false,true,false,false,412000000,26058814,389596951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6963
2024-02-02 00:00:00+09:00,12:00:00,46260,20240201524150,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,78040000000,14256000000,13771000000,10196000000,182.54,,204565000000,100442000000,0.491,1795.92,,,,,,38.0,,,,,,,,,,38.0,76.0,,,,,,,,,,,,,,,,,,,,,103600000000,17600000000,16900000000,11700000000,209.57,,,,,,false,false,false,false,false,58291559,2366238,55857692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4626
2024-02-02 00:00:00+09:00,15:30:00,27600,20240201524684,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,179748000000,10860000000,9717000000,7070000000,236.25,,155739000000,42954000000,0.269,,-257000000,-2422000000,6390000000,10248000000,,183.0,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,250000000000,,13500000000,9770000000,326.12,,,,,,false,false,false,false,false,31336500,1354380,29929749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2760
2024-02-05 00:00:00+09:00,11:30:00,42030,20240202525254,3QFinancialStatements_Consolidated_IFRS,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,215454000000,20540000000,,18029000000,385.56,,407255000000,280648000000,0.683,,26945000000,-15648000000,-6183000000,108889000000,,70.0,,,,,,,,,,70.0,140.0,,,,,,,,,,,,,,,,,,,,,288000000000,,,21500000000,459.84,,,,,,false,false,false,false,,46878978,313352,46760849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4203
2024-02-05 00:00:00+09:00,15:00:00,77290,20240123518084,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,88895000000,14386000000,15058000000,10615000000,263.33,260.54,216986000000,149105000000,0.678,,,,,,,89.0,,,,,,,,,,89.0,178.0,,,,,,,,,,,,,,,,,,,,,133000000000,25000000000,25800000000,18000000000,446.36,,,,,,false,false,false,false,false,42069081,1704781,40313793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7729
2024-02-05 00:00:00+09:00,15:30:00,49800,20240205526239,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,80717000000,26658000000,23352000000,16843000000,290.14,289.0,135074000000,84994000000,0.629,1461.68,,,,,,35.0,,,,,,,,,,65.0,100.0,,,,,,,,,,,,,,,,,,,,,103500000000,32000000000,28000000000,20000000000,338.99,,,,,,false,false,false,false,false,61170500,3022411,58051772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980
2024-02-06 00:00:00+09:00,15:00:00,67070,20240205526047,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,179828000000,21785000000,20724000000,4482000000,185.64,179.42,367986000000,198084000000,0.337,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,25098060,949971,24144954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6707
2024-02-07 00:00:00+09:00,15:00:00,81540,20240207528178,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,406458000000,20491000000,20311000000,15992000000,608.88,,289657000000,144487000000,0.498,,,,,,,110.0,,,,,,,,,,110.0,220.0,,,,,,,,,,,,,,,,,,,,,550000000000,25000000000,25000000000,18000000000,685.42,,,,,,false,false,false,false,false,28702118,2434276,26265207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8154
2024-02-07 00:00:00+09:00,15:30:00,63150,20240123517763,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,32032000000,4075000000,4318000000,3112000000,124.46,,77744000000,51897000000,0.668,,,,,,,0.0,,,,,,,,,,40.0,40.0,,,,,,,,,,,,,,,,,,,,,51000000000,8160000000,8160000000,5710000000,228.22,,,,,,false,false,false,false,false,25043888,45078,25009747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6315
2024-02-08 00:00:00+09:00,09:00:00,67230,20240208529283,FYFinancialStatements_Consolidated_IFRS,FY,2023-01-01,2023-12-31 00:00:00+09:00,2023-01-01 00:00:00+09:00,2023-12-31 00:00:00+09:00,2024-01-01,2024-12-31,1469415000000,390766000000,,337086000000,189.77,186.07,3167003000000,2005588000000,0.632,1126.31,496627000000,-267492000000,-181247000000,434681000000,,0.0,,28.0,28.0,,49758000000,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,false,false,,1958454023,181369882,1776296088,1065819000000,314758000000,297041000000,251871000000,141.8,2575156000000,1155868000000,0.448,648.97,,,,,,,,,,,,,,,,,,,,,6723
2024-02-09 00:00:00+09:00,13:00:00,44010,20240208529937,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,286491000000,24046000000,24580000000,16455000000,161.01,,514406000000,324828000000,0.532,,,,,,,40.0,,,,,,,,,,40.0,80.0,,,,,,,,,,,,,,,,,,,,,410000000000,34500000000,34500000000,21000000000,204.75,,,,,,false,false,false,false,false,103768142,1636301,102199751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4401
2024-02-09 00:00:00+09:00,15:30:00,80350,20240208529451,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,1283234000000,311038000000,315964000000,239024000000,514.17,512.46,2217413000000,1577619000000,0.705,,,,,,,148.0,,,,,,,,,,219.0,367.0,,,,,,,,,,,,,,,,,,,,,1830000000000,445000000000,450000000000,340000000000,732.16,,,,,,false,false,false,false,false,471632733,8728221,464873921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8035
2024-02-13 00:00:00+09:00,15:00:00,41860,20240201523857,FYFinancialStatements_Consolidated_JP,FY,2023-01-01,2023-12-31 00:00:00+09:00,2023-01-01 00:00:00+09:00,2023-12-31 00:00:00+09:00,2024-01-01,2024-12-31,162270000000,22706000000,24260000000,12712000000,105.1,104.97,251864000000,195480000000,0.729,1516.99,17210000000,-9378000000,-7376000000,42788000000,,82.0,,86.0,168.0,,6797000000,0.533,,,,,,,,,,29.0,,29.0,58.0,,0.399,,,,,,83100000000,11100000000,11600000000,6800000000,56.11,,,,,,179200000000,26800000000,27700000000,17600000000,145.19,false,true,false,false,false,127800000,6735402,120955808,91349000000,8462000000,13335000000,10297000000,85.13,181967000000,145750000000,0.8,1202.74,,,,,,,,,,,,,,,,,,,,,4186
2024-02-13 00:00:00+09:00,15:00:00,67280,20240212533149,2QFinancialStatements_Consolidated_JP,2Q,2023-07-01,2023-12-31 00:00:00+09:00,2023-07-01 00:00:00+09:00,2024-06-30 00:00:00+09:00,,,120224000000,10313000000,10999000000,6860000000,139.25,,365639000000,206301000000,0.546,,8852000000,-7947000000,-6037000000,82367000000,,,,,,,,,,,,114.0,114.0,,,,,,,,,,,,,,,,,,,,,245000000000,23000000000,24500000000,16000000000,324.78,,,,,,false,false,false,false,false,49355938,85527,49264375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6728
2024-02-14 00:00:00+09:00,15:00:00,34360,20240208530466,FYFinancialStatements_Consolidated_JP,FY,2023-01-01,2023-12-31 00:00:00+09:00,2023-01-01 00:00:00+09:00,2023-12-31 00:00:00+09:00,2024-01-01,2024-12-31,425941000000,73080000000,72627000000,63884000000,182.59,,1073087000000,635527000000,0.533,1636.19,96342000000,-247677000000,43456000000,156353000000,,42.0,,13.0,55.0,,19259000000,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,false,false,false,350175139,487961,349875695,342269000000,42787000000,59820000000,47188000000,134.87,813295000000,477929000000,0.588,1366.73,,,,,,,,,,,,,,,,,,,,,3436
2024-02-14 00:00:00+09:00,15:00:00,67580,20240214535656,3QFinancialStatements_Consolidated_IFRS,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,9539802000000,979389000000,,781568000000,633.94,631.93,33643625000000,7468713000000,0.217,,931958000000,-619953000000,202193000000,2019112000000,,40.0,,,,,,,,,,45.0,85.0,,,,,,,,,,,,,,,,,,,,,12300000000000,1180000000000,,920000000000,,,,,,,false,true,false,false,,1261231889,30756717,1232878640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6758
2024-02-14 00:00:00+09:00,15:30:00,68900,20240213535327,3QFinancialStatements_Consolidated_JP,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,168266000000,20926000000,23266000000,13464000000,286.76,261.82,508676000000,282249000000,0.412,4457.19,,,,,,50.0,,,,,,,,,,50.0,100.0,,,,,,,,,,,,,,,,,,,,,220000000000,25000000000,26000000000,15000000000,319.07,,,,,,false,false,false,false,false,47111567,99334,46954288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6890
2024-02-29 00:00:00+09:00,15:00:00,42030,20240228544805,DividendForecastRevision,FY,2023-04-01,2024-03-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4203
2024-03-15 00:00:00+09:00,15:00:00,43690,20240227543227,FYFinancialStatements_Consolidated_JP,FY,2023-02-01,2024-01-31 00:00:00+09:00,2023-02-01 00:00:00+09:00,2024-01-31 00:00:00+09:00,2024-02-01,2025-01-31,11246000000,1947000000,3276000000,2470000000,76.03,,31864000000,27570000000,0.865,848.4,2972000000,-1781000000,-1858000000,10497000000,,0.0,,30.0,30.0,,974000000,0.395,,,,,,,,,,0.0,,30.0,30.0,,0.261,,,,,,7080000000,1640000000,2190000000,1650000000,50.77,,,,,,14890000000,3380000000,4880000000,3730000000,114.78,false,false,false,false,false,32498640,1702,32496938,10983000000,2360000000,5244000000,4250000000,130.79,30392000000,26423000000,0.869,813.12,,,,,,,,,,,,,,,,,,,,,4369
